lon,lat,name,address,pname,cityname,business_area,type
103.948318,30.974905,房管局站(公交站),(停运)原S1路;彭州S1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.957999,30.999523,中和新城站(公交站),彭州501路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.946745,30.988477,金彭中路(公交站),彭州310路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.971146,30.993793,调露小区(公交站),(停运)彭州501路夜间;(停运)彭州社区5路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.981437,30.995391,仁新电子厂站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.984870,31.000226,田园牧歌站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.942296,30.983251,十字口站(公交站),彭州103路;彭州304路;彭州S3路;彭州Y1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
104.107122,30.958290,招呼站(公交站),彭州309路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.944601,30.979258,实验小学站(公交站),(停运)彭州501路夜间;彭州103路;彭州203路;彭州303路;彭州304路;彭州501路;彭州S1路;彭州S4路;彭州S7路;彭州S9路;彭州Y1路;彭州Y3路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.961085,31.014905,白庙市场(公交站),彭州310路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.004036,31.010152,彭州升平考场站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.946489,30.993238,跃煤小区(公交站),彭州310路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.987018,31.091858,敖平镇政府站(公交站),彭州310路,四川省,成都市,敖平镇,交通设施服务;公交车站;公交车站相关
103.945252,30.947070,世纪华府站(公交站),(停运)彭州501路夜间;彭州Y1路,四川省,成都市,致和,交通设施服务;公交车站;公交车站相关
103.945725,30.984931,许家巷站(公交站),(停运)彭州501路夜间;彭州501路;彭州S7路;彭州S9路;彭州Y2路;彭州Y3路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.947136,30.988560,市法院(公交站),(停运)彭州社区5路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.924566,30.980339,高铁彭州站(公交站),(停运)原S1路;(停运)彭州社区5路;彭州201路;彭州203路;彭州303路;彭州307路;彭州502路;彭州H2路内环;彭州H2路外环;彭州S1路;彭州S4路;彭州Y1路;彭州Y2路;彭州Y3路;彭州Z2路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.935005,30.977551,繁江南路西段站(公交站),(停运)原S1路;彭州S1路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.943092,30.972139,繁江南路东段站(公交站),(停运)原S1路;彭州S1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.933395,30.988138,彭州园站(公交站),(停运)彭州社区5路;彭州305路;彭州307路;彭州S9路;彭州Y1路;彭州Z2路;牡丹花会专线2路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.956444,30.990242,行政中心站(公交站),(停运)彭州501路夜间;彭州S4路;彭州S5路;彭州Y2路;彭州Z1路;彭州Z2路;牡丹花会专线2路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.944374,30.983885,小南街站(公交站),(停运)彭州社区5路;彭州201路;彭州502路;彭州Y2路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.952244,30.948550,市工业开发区(公交站),彭州Y1路,四川省,成都市,致和,交通设施服务;公交车站;公交车站相关
103.828021,30.935191,元义街十八组站(公交站),彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.907426,31.033481,利安场小区站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.935295,31.008116,临江社区十六组站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.919852,31.023568,雷音村十一组站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.805139,31.033889,利济新城小区站(公交站),彭州313路;彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.936445,31.004214,临江社区二十三组站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.867157,31.045495,隆丰街道办站(公交站),彭州313路;彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.874948,31.038138,润林社区站(公交站),彭州313路;彭州315路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.827391,31.047096,茶园坡站(公交站),彭州313路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.810304,31.039527,利济村站(公交站),彭州313路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.897405,31.041480,集贤村二组站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.929735,31.015660,龙檀社区十三组站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.868277,31.046497,隆裕街街口站(公交站),彭州S6路,四川省,成都市,隆丰,交通设施服务;公交车站;公交车站相关
103.868633,31.043251,隆丰街道站(公交站),彭州313路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.799293,31.030681,清水小区站(公交站),彭州313路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.852057,31.059553,马桑村站(公交站),彭州313路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.900521,31.038971,集贤村站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.872040,31.047843,隆丰综合市场站(公交站),彭州S6路,四川省,成都市,隆丰,交通设施服务;公交车站;公交车站相关
103.823255,31.023737,一龙村站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.873641,30.977096,航空动力园区实验小学站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.799023,31.030642,清水人家站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.945347,30.949015,成都石化工业学校(南校区)站(公交站),彭州314路,四川省,成都市,致和,交通设施服务;公交车站;公交车站相关
103.874423,30.976719,彭州航空动力园区实验小学(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.893142,30.955720,景林村站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.960009,30.960221,柏江北路路口(公交站),彭州104路,四川省,成都市,致和,交通设施服务;公交车站;公交车站相关
103.869605,30.975977,航动社区(公交站),彭州314路,四川省,成都市,丽春街道,交通设施服务;公交车站;公交车站相关
104.093559,31.032860,泉水村(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.943832,30.989765,龙兴寺(团结街)站(公交站),彭州103路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.948976,30.995916,延秀小学(龙塔路)站(公交站),彭州103路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.955213,30.922808,百祥社区(公交站),彭州103路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.956220,30.927613,百祥社区二组(公交站),彭州103路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.120603,30.946662,彭州市七一小学站(公交站),彭州401路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.108537,31.009666,三界敬老院站(公交站),彭州401路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.950725,30.963477,顺和社区站(公交站),彭州Z1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.949809,30.983494,新民东街街口站(公交站),彭州201路;彭州Z1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.963659,30.969774,牡丹钢材设备市场站(公交站),彭州104路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.958595,30.951441,护国林站(公交站),彭州104路;彭州H3路,四川省,成都市,致和,交通设施服务;公交车站;公交车站相关
103.837721,30.954423,北君平中学站(公交站),彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.901766,30.977092,仁和社区十五组站(公交站),彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.848351,30.963008,天鹅村十二组站(公交站),彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.874384,31.046510,隆丰卫生院站(公交站),彭州S6路,四川省,成都市,隆丰,交通设施服务;公交车站;公交车站相关
103.944313,30.988585,塔子坝(公交站),(停运)彭州社区5路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.848351,30.963008,保平村站(公交站),彭州303路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.844792,30.961619,太平桥站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.862361,30.969136,二五一四厂五车间站(公交站),彭州303路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.825890,30.954240,白果村六组站(公交站),彭州303路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.837726,30.954427,北君平社区站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.902109,30.977170,谢家社区站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.756667,31.016910,东阳小区站(公交站),彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.827830,30.934961,元义村十八组站(公交站),彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.883177,30.973342,天桂路路口站(公交站),彭州314路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.944038,30.988503,龙兴寺(金彭路)(公交站),彭州Z2路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.944188,30.978086,彭州市天府路小学站(公交站),彭州303路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.930043,30.977986,彭州市天府路小学站(公交站),彭州303路;彭州S4路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.952335,30.995964,延秀小学(金华路)(公交站),彭州103路;彭州S4路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
