lon,lat,name,address,pname,cityname,business_area,type
116.662509,40.485009,石门山(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.532738,40.418293,得水湾(公交站),H23路;H23路区间(洞台);H24路;H35路;H50路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.563301,40.393997,马道峪(公交站),H23路;H23路区间(洞台);H24路;H35路;H36路;H50路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.660904,40.612133,怀柔龙泉峪(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H43路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.645882,40.737122,汤河口镇政府(公交站),H11路;H15路;H15路(喇叭沟门);H16路;H18路;H26路;H29路;H31路;H43路;H45路;H46路;H47路;H48路;H65路;H73路;H74路,北京市,北京市,汤河口镇,交通设施服务;公交车站;公交车站相关
116.546799,40.691505,宝山镇北湾(公交站),H28路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.422356,40.440289,铁矿峪南(公交站),H23路;H50路;H71路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.441032,40.429016,响水湖路口(公交站),H23路;H23路区间(六渡河-洞台);H23路区间(响水湖);H23路区间(洞台);H34路;H50路;H71路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.335434,40.425855,鹞子峪(公交站),H14路;H14路区间(二道关);H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.556411,40.934666,下河北(公交站),H16路;H43路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.615608,40.960403,喇叭沟门乡转山子(公交站),H48路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.642220,40.309261,开放路南口(公交站),H54路;H62路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.500191,40.377960,峪沟(公交站),H19路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.538581,40.552448,琉璃庙镇八亩地(公交站),H12路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.497587,40.534575,下桃树(公交站),H12路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.684311,40.343430,雁栖开发区管委会(公交站),H20路;H59路;H5路;H66路;快速直达专线197路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.590553,40.896652,官帽山(公交站),H31路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.484049,40.291723,上王峪(公交站),H27路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.541435,40.681587,牛圈子(公交站),H28路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.623917,40.570839,兰旗栅子(公交站),H33路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.612027,40.624978,后场(公交站),H33路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.593928,40.475690,五道河(公交站),H12路;H13路;H13路梁根;H25路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.574115,40.530590,丁香沟(公交站),H12路;H13路;H13路梁根,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.690834,40.365891,雁栖北二街东口(公交站),H42路;H66路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.480705,40.467148,怀柔庄户(公交站),H34路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.783594,40.789353,荆梢店(公交站),H47路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.338356,40.411201,撞道口东(公交站),H21路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.347618,40.424458,口楼(公交站),H14路;H14路区间(二道关);H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.532539,40.322088,岐庄(公交站),H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H22路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.439353,40.359136,团泉(公交站),H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.419167,40.862938,宝山镇阳坡(公交站),H30路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.408783,40.870152,道德坑(公交站),H30路;H4路;H4路区间,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.594184,40.366510,西三村(公交站),H1路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.675758,40.437603,青龙峡道口(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H43路;H58路;H58路青龙峡;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
